ID,Año,Data
SVK,2021,-15.063692244293634
SVN,2011,5.535740549588809
SVN,2012,3.8575592650449835
SVN,2013,2.0945419816998765
SVN,2014,0.24668869949528016
SVN,2015,-1.6860005815688055
SVN,2016,-3.7035258615214843
SVN,2017,-5.8058871403336525
SVN,2018,-7.993084418034414
SVN,2019,-10.265117694594664
SVN,2020,-12.621986970014405
SVN,2021,-15.063692244293634
SLB,2012,3.8575592650449835
ZAF,2014,0.24668869949528016
SOU,2011,5.535740549588809
SOU,2012,3.8575592650449835
SOU,2013,2.0945419816998765
SOU,2014,0.24668869949528016
SOU,2015,-1.6860005815688055
SOU,2016,-3.7035258615214843
SOU,2017,-5.8058871403336525
SOU,2018,-7.993084418034414
SOU,2019,-10.265117694594664
SOU,2020,-12.621986970014405
SOU,2021,-15.063692244293634
SOU,2022,-17.590233517461456
KOR,2012,3.8575592650449835
KOR,2014,0.24668869949528016
KOR,2016,-3.7035258615214843
SSD,2016,-3.7035258615214843
ESP,2011,5.535740549588809
ESP,2012,3.8575592650449835
ESP,2013,2.0945419816998765
ESP,2014,0.24668869949528016
ESP,2015,-1.6860005815688055
ESP,2016,-3.7035258615214843
ESP,2017,-5.8058871403336525
ESP,2018,-7.993084418034414
ESP,2019,-10.265117694594664
ESP,2020,-12.621986970014405
ESP,2021,-15.063692244293634
LKA,2012,3.8575592650449835
LKA,2016,-3.7035258615214843
LKA,2019,-10.265117694594664
SUB,2011,5.535740549588809
SUB,2012,3.8575592650449835
SUB,2013,2.0945419816998765
SUB,2014,0.24668869949528016
SUB,2015,-1.6860005815688055
SUB,2016,-3.7035258615214843
SUB,2017,-5.8058871403336525
SUB,2018,-7.993084418034414
SUB,2019,-10.265117694594664
SDN,2014,0.24668869949528016
SUR,2022,-17.590233517461456
SWE,2011,5.535740549588809
SWE,2012,3.8575592650449835
SWE,2013,2.0945419816998765
SWE,2014,0.24668869949528016
SWE,2015,-1.6860005815688055
SWE,2016,-3.7035258615214843
SWE,2017,-5.8058871403336525
SWE,2018,-7.993084418034414
SWE,2019,-10.265117694594664
SWE,2020,-12.621986970014405
SWE,2021,-15.063692244293634
CHE,2011,5.535740549588809
CHE,2012,3.8575592650449835
CHE,2013,2.0945419816998765
CHE,2014,0.24668869949528016
CHE,2015,-1.6860005815688055
CHE,2016,-3.7035258615214843
CHE,2017,-5.8058871403336525
CHE,2018,-7.993084418034414
CHE,2019,-10.265117694594664
CHE,2020,-12.621986970014405
SYR,2022,-17.590233517461456
TWN,2013,2.0945419816998765
TWN,2016,-3.7035258615214843
TWN,2017,-5.8058871403336525
TWN,2018,-7.993084418034414
TWN,2019,-10.265117694594664
TWN,2020,-12.621986970014405
TWN,2021,-15.063692244293634
TJK,2015,-1.6860005815688055
TZA,2011,5.535740549588809
TZA,2018,-7.993084418034414
THA,2011,5.535740549588809
THA,2012,3.8575592650449835
THA,2013,2.0945419816998765
THA,2014,0.24668869949528016
THA,2015,-1.6860005815688055
THA,2016,-3.7035258615214843
THA,2017,-5.8058871403336525
THA,2018,-7.993084418034414
THA,2019,-10.265117694594664
THA,2020,-12.621986970014405
THA,2021,-15.063692244293634
TGO,2011,5.535740549588809
TGO,2015,-1.6860005815688055
TGO,2018,-7.993084418034414
TGO,2021,-15.063692244293634
TON,2015,-1.6860005815688055
TON,2021,-15.063692244293634
TUN,2015,-1.6860005815688055
TUN,2021,-15.063692244293634
TUR,2011,5.535740549588809
TUR,2012,3.8575592650449835
TUR,2013,2.0945419816998765
TUR,2014,0.24668869949528016
TUR,2015,-1.6860005815688055
TUR,2016,-3.7035258615214843
TUR,2017,-5.8058871403336525
TUR,2018,-7.993084418034414
TUR,2019,-10.265117694594664
TUR,2020,-12.621986970014405
TUR,2021,-15.063692244293634
UGA,2012,3.8575592650449835
UGA,2016,-3.7035258615214843
UGA,2019,-10.265117694594664
UKR,2011,5.535740549588809
UKR,2012,3.8575592650449835
UKR,2013,2.0945419816998765
UKR,2014,0.24668869949528016
UKR,2015,-1.6860005815688055
UKR,2016,-3.7035258615214843
UKR,2017,-5.8058871403336525
UKR,2018,-7.993084418034414
UKR,2019,-10.265117694594664
UKR,2020,-12.621986970014405
ARE,2013,2.0945419816998765
GBR,2011,5.535740549588809
GBR,2012,3.8575592650449835
GBR,2013,2.0945419816998765
GBR,2014,0.24668869949528016
GBR,2015,-1.6860005815688055
GBR,2016,-3.7035258615214843
GBR,2017,-5.8058871403336525
GBR,2018,-7.993084418034414
GBR,2019,-10.265117694594664
GBR,2020,-12.621986970014405
GBR,2021,-15.063692244293634
USA,2011,5.535740549588809
USA,2012,3.8575592650449835
USA,2013,2.0945419816998765
USA,2014,0.24668869949528016
USA,2015,-1.6860005815688055
USA,2016,-3.7035258615214843
USA,2017,-5.8058871403336525
USA,2018,-7.993084418034414
USA,2019,-10.265117694594664
USA,2020,-12.621986970014405
USA,2021,-15.063692244293634
URY,2011,5.535740549588809
URY,2012,3.8575592650449835
URY,2013,2.0945419816998765
URY,2014,0.24668869949528016
URY,2015,-1.6860005815688055
URY,2016,-3.7035258615214843
URY,2017,-5.8058871403336525
URY,2018,-7.993084418034414
URY,2019,-10.265117694594664
URY,2020,-12.621986970014405
URY,2021,-15.063692244293634
URY,2022,-17.590233517461456
UZB,2022,-17.590233517461456
VUT,2019,-10.265117694594664
VNM,2012,3.8575592650449835
VNM,2014,0.24668869949528016
VNM,2016,-3.7035258615214843
VNM,2018,-7.993084418034414
VNM,2020,-12.621986970014405
VNM,2022,-17.590233517461456
WES,2011,5.535740549588809
WES,2012,3.8575592650449835
WES,2013,2.0945419816998765
WES,2014,0.24668869949528016
WES,2015,-1.6860005815688055
WES,2016,-3.7035258615214843
WES,2017,-5.8058871403336525
WES,2018,-7.993084418034414
WES,2019,-10.265117694594664
OWID_WRL,2011,5.535740549588809
OWID_WRL,2012,3.8575592650449835
OWID_WRL,2013,2.0945419816998765
OWID_WRL,2014,0.24668869949528016
OWID_WRL,2015,-1.6860005815688055
OWID_WRL,2016,-3.7035258615214843
OWID_WRL,2017,-5.8058871403336525
OWID_WRL,2018,-7.993084418034414
OWID_WRL,2019,-10.265117694594664
OWID_WRL,2020,-12.621986970014405
OWID_WRL,2021,-15.063692244293634
OWID_WRL,2022,-17.590233517461456
WOR,2011,5.535740549588809
WOR,2012,3.8575592650449835
WOR,2013,2.0945419816998765
WOR,2014,0.24668869949528016
WOR,2015,-1.6860005815688055
WOR,2016,-3.7035258615214843
WOR,2017,-5.8058871403336525
WOR,2018,-7.993084418034414
WOR,2019,-10.265117694594664
WOR,2020,-12.621986970014405
WOR,2021,-15.063692244293634
WOR,2022,-17.590233517461456
WOR,2011,5.535740549588809
WOR,2012,3.8575592650449835
WOR,2013,2.0945419816998765
WOR,2014,0.24668869949528016
WOR,2015,-1.6860005815688055
WOR,2016,-3.7035258615214843
WOR,2017,-5.8058871403336525
WOR,2018,-7.993084418034414
WOR,2019,-10.265117694594664
WOR,2020,-12.621986970014405
WOR,2021,-15.063692244293634
WOR,2022,-17.590233517461456
YEM,2014,0.24668869949528016
ZMB,2015,-1.6860005815688055
ZMB,2022,-17.590233517461456
ZWE,2011,5.535740549588809
ZWE,2017,-5.8058871403336525
ZWE,2019,-10.265117694594664
